t_rel_s,sim_Middle_deg,real_Middle_deg
11.1240,6.8755,0.0000
11.1280,6.8755,0.0000
11.1320,6.8755,0.0000
11.1360,6.8755,0.0000
11.1400,6.8755,0.0000
11.1440,6.8755,0.0000
11.1480,6.8755,0.0000
11.1520,6.8755,0.0000
11.1560,6.8755,0.0000
11.1600,6.8755,0.0000
11.1640,6.8755,0.0000
11.1680,6.8755,0.0000
11.1720,6.8755,0.0000
11.1760,6.8755,0.0000
11.1800,6.8755,0.0000
11.1840,6.8755,0.0000
11.1880,6.8755,0.0000
11.1920,6.8755,0.0000
11.1960,6.8755,0.0000
11.2000,6.8755,0.0000
11.2040,6.8755,0.0000
11.2080,6.8755,0.0000
11.2120,6.8755,0.0000
11.2160,6.8755,0.0000
11.2200,6.8755,0.0000
11.2240,6.8755,0.0000
11.2280,6.8755,0.0000
11.2320,6.8755,0.0000
11.2360,6.8755,0.0000
11.2400,6.8755,0.0000
11.2440,6.8755,0.0000
11.2480,6.8755,0.0000
11.2520,6.8755,0.0000
11.2560,6.8755,0.0000
11.2600,6.8755,0.0000
11.2640,6.8755,0.0000
11.2680,6.8755,0.0000
11.2720,6.8755,0.0000
11.2760,6.8755,0.0000
11.2800,6.8755,0.0000
11.2840,6.8755,0.0000
11.2880,6.8755,0.0000
11.2920,6.8755,0.0000
11.2960,6.8755,0.0000
11.3000,6.8755,0.0000
11.3040,6.8755,0.0000
11.3080,6.8755,0.0000
11.3120,6.8755,0.0000
11.3160,6.8755,0.0000
11.3200,6.8755,0.0000
11.3240,6.8755,0.0000
11.3280,6.8755,0.0000
11.3320,6.8755,0.0000
11.3360,6.8755,0.0000
11.3400,6.8755,0.0000
11.3440,6.8755,0.0000
11.3480,6.8755,0.0000
11.3520,6.8755,0.0000
11.3560,6.8755,0.0000
11.3600,6.8755,0.0000
11.3640,6.8755,0.0000
11.3680,6.8755,0.0000
11.3720,6.8755,0.0000
11.3760,6.8755,0.0000
11.3800,6.8755,0.0000
11.3840,6.8755,0.0000
11.3880,6.8755,0.0000
11.3920,6.8755,0.0000
11.3960,6.8755,0.0000
11.4000,6.8755,0.0000
11.4040,6.8755,0.0000
11.4080,6.8755,0.0000
11.4120,6.8755,0.0000
11.4160,6.8755,0.0000
11.4200,6.8755,0.0000
11.4240,6.8755,0.0000
11.4280,6.8755,0.0000
11.4320,6.8755,0.0000
11.4360,6.8755,0.0000
11.4400,6.8755,0.0000
11.4440,6.8755,0.0000
11.4480,6.8755,0.0000
11.4520,6.8755,0.0000
11.4560,6.8755,0.0000
11.4600,6.8755,0.0000
11.4640,6.8755,0.0000
11.4680,6.8755,0.0000
11.4720,6.8755,0.0000
11.4760,6.8755,0.0000
11.4800,6.8755,0.0000
11.4840,6.8755,0.0000
11.4880,6.8755,0.0000
11.4920,6.8755,0.0000
11.4960,6.8755,0.0000
11.5000,6.8755,0.0000
11.5040,6.8755,0.0000
11.5080,6.8755,0.0000
11.5120,6.8755,0.0000
11.5160,6.8755,0.0000
11.5200,6.8755,0.0000
11.5240,6.8755,0.0000
11.5280,6.8755,0.0000
11.5320,6.8755,0.0000
11.5360,6.8755,0.0000
11.5400,6.8755,0.0000
11.5440,6.8755,0.0000
11.5480,6.8755,0.0000
11.5520,6.8755,0.0000
11.5560,6.8755,0.0000
11.5600,6.8755,0.0000
11.5640,6.8755,0.0000
11.5680,6.8755,0.0000
11.5720,6.8755,0.0000
11.5760,6.8755,0.0000
11.5800,6.8755,0.0000
11.5840,6.8755,0.0000
11.5880,6.8755,0.0000
11.5920,6.8755,0.0000
11.5960,6.8755,0.0000
11.6000,6.8755,0.0000
11.6040,6.8755,0.0000
11.6080,6.8755,0.0000
11.6120,6.8755,0.0000
11.6160,6.8755,0.0000
11.6200,6.8755,0.0000
11.6240,6.8755,0.0000
11.6280,6.8755,0.0000
11.6320,6.8755,0.0000
11.6360,6.8755,0.0000
11.6400,6.8755,0.0000
11.6440,6.8755,0.0000
11.6480,6.8755,0.0000
11.6520,6.8755,0.0000
11.6560,6.8755,0.0000
11.6600,6.8755,0.0000
11.6640,6.8755,0.0000
11.6680,6.8755,0.0000
11.6720,6.8755,0.0000
11.6760,6.8755,0.0000
11.6800,6.8755,0.0000
11.6840,6.8755,0.0000
11.6880,6.8755,0.0000
11.6920,6.8755,0.0000
11.6960,6.8755,0.0000
11.7000,6.8755,0.0000
11.7040,6.8755,0.0000
11.7080,6.8755,0.0000
11.7120,6.8755,0.0000
11.7160,6.8755,0.0000
11.7200,6.8755,0.0000
11.7240,6.8755,0.0000
11.7280,6.8755,0.0000
11.7320,6.8755,0.7423
11.7360,6.8755,2.0741
11.7400,6.8755,3.0280
11.7440,6.8755,3.4998
11.7480,6.8755,3.9703
11.7520,6.8755,4.6994
11.7560,6.8755,5.5103
11.7600,6.8755,6.0242
11.7640,6.8755,6.4941
11.7680,6.8755,6.5563
11.7720,6.8755,7.0582
11.7760,6.8755,8.1166
11.7800,6.8755,9.0069
11.7840,6.8755,9.4796
11.7880,6.8755,9.9585
11.7920,6.8755,10.7023
11.7960,6.8755,11.3245
11.8000,6.8755,11.3824
11.8040,6.8755,12.3926
11.8080,6.8755,12.9263
11.8120,6.8755,13.3837
11.8160,6.8755,13.9981
11.8200,6.8755,14.9007
11.8240,6.8755,14.9007
11.8280,6.8755,16.1573
11.8320,6.8755,16.9669
11.8360,6.8755,17.2848
11.8400,6.8755,17.4055
11.8440,6.8755,18.3443
11.8480,6.8755,18.4768
11.8520,6.8755,19.0565
11.8560,7.0664,19.9897
11.8600,7.3499,20.9337
11.8640,7.3499,21.4153
11.8680,7.3499,22.3325
11.8720,7.3499,22.9486
11.8760,8.2381,23.2450
11.8800,9.3898,23.4479
11.8840,9.3898,24.9004
11.8880,9.3898,25.4428
11.8920,10.1781,26.2065
11.8960,11.4755,26.8212
11.9000,11.4755,26.9753
11.9040,11.4755,27.9654
11.9080,11.4755,28.0132
11.9120,11.4755,28.5728
11.9160,12.4107,29.3800
11.9200,13.6806,30.0039
11.9240,13.6806,30.9351
11.9280,13.6806,31.4071
11.9320,13.6806,31.5894
11.9360,14.7297,32.1460
11.9400,16.0684,33.4575
11.9440,16.0684,33.9366
11.9480,16.0684,34.8495
11.9520,16.0684,35.1656
11.9560,16.9494,35.5475
11.9600,18.6147,36.4518
11.9640,18.6147,36.9386
11.9680,18.6147,37.4194
11.9720,18.6147,38.1721
11.9760,19.6118,38.9162
11.9800,21.1394,39.3377
11.9840,21.1394,39.3377
11.9880,21.1394,40.2111
11.9920,21.1394,41.2010
11.9960,22.1945,41.9532
12.0000,23.7248,42.3179
12.0040,23.7248,42.3179
12.0080,23.7248,43.2431
12.0120,23.7248,44.1950
12.0160,24.7720,44.9226
12.0200,26.3628,45.5058
12.0240,26.3628,46.4595
12.0280,26.3628,46.9458
12.0320,26.3628,47.4386
12.0360,27.5457,48.1591
12.0400,29.1259,48.8742
12.0440,29.1259,48.8742
12.0480,29.1259,48.8742
12.0520,29.1259,49.9256
12.0560,30.1638,50.8982
12.0600,31.7590,51.5104
12.0640,31.7590,52.4617
12.0680,31.7590,52.9245
12.0720,31.7590,53.3727
12.0760,32.7884,54.4121
12.0800,34.5973,54.9704
12.0840,34.5973,55.4305
12.0880,34.5973,55.4305
12.0920,34.5973,56.1598
12.0960,34.5973,56.8729
12.1000,35.8680,57.4525
12.1040,37.5340,58.3053
12.1080,37.5340,58.8847
12.1120,37.5340,59.3819
12.1160,38.7589,60.1084
12.1200,40.3970,60.9259
12.1240,40.3970,61.4615
12.1280,40.3970,62.4056
12.1320,40.3970,62.9676
12.1360,40.3970,63.1788
12.1400,41.7481,63.4384
12.1440,43.4346,64.4001
12.1480,43.4347,64.8614
12.1520,43.4347,65.7202
12.1560,43.4347,66.4279
12.1600,44.8068,66.9144
12.1640,46.4646,67.4400
12.1680,46.4646,68.3741
12.1720,46.4646,68.5430
12.1760,47.5270,68.5430
12.1800,49.4084,68.6514
12.1840,49.4084,69.1391
12.1880,49.4084,69.1391
12.1920,49.4084,69.1391
12.1960,49.4084,69.1391
12.2000,50.5050,69.1391
12.2040,52.0392,69.1391
12.2080,52.0392,69.1391
12.2120,52.0392,69.1391
12.2160,52.0392,69.1391
12.2200,53.0540,69.1391
12.2240,54.3192,69.1391
12.2280,54.3191,69.1391
12.2320,54.3189,69.1391
12.2360,54.3189,69.1391
12.2400,55.1896,69.1391
12.2440,56.2950,69.1391
12.2480,56.2950,69.1391
12.2520,56.2950,69.1391
12.2560,56.2950,69.1391
12.2600,56.7182,69.1391
12.2640,57.2957,69.1391
12.2680,57.2957,69.1391
12.2720,57.2957,69.1391
12.2760,57.2956,69.1391
12.2800,57.2957,69.1391
12.2840,57.2957,69.1391
12.2880,57.2957,69.1391
12.2920,57.2956,69.1391
12.2960,57.2958,69.1391
12.3000,57.2957,69.1391
12.3040,57.2957,69.1391
12.3080,57.2957,69.1391
12.3120,57.2957,69.1391
12.3160,57.2957,69.1391
12.3200,57.2957,69.1391
12.3240,57.2957,69.1391
12.3280,57.2957,69.1391
12.3320,57.2957,69.1391
12.3360,57.2957,69.1391
12.3400,57.2957,69.1391
12.3440,57.2957,69.1391
12.3480,57.2956,69.1391
12.3520,57.2957,69.1391
12.3560,57.2956,69.1391
12.3600,57.2957,69.1391
12.3640,57.2957,69.1391
12.3680,57.2956,69.1391
12.3720,57.2956,69.1391
12.3760,57.2957,69.1391
12.3800,57.2957,69.1391
12.3840,57.2957,69.1391
12.3880,57.2956,69.1391
12.3920,57.2957,69.1391
12.3960,57.2956,69.1391
12.4000,57.2957,69.1391
12.4040,57.2956,69.1391
12.4080,57.2957,69.1391
12.4120,57.2956,69.1391
12.4160,57.2957,69.1391
12.4200,57.2956,69.1391
12.4240,57.2958,69.1391
12.4280,57.2957,69.1391
12.4320,57.2957,69.1391
12.4360,57.2956,69.1391
12.4400,57.2957,69.1391
12.4440,57.2956,69.1391
12.4480,57.2957,69.1391
12.4520,57.2956,69.1391
12.4560,57.2957,69.1391
12.4600,57.2956,69.1391
12.4640,57.2956,69.1391
12.4680,57.2956,69.1391
12.4720,57.2957,69.1391
12.4760,57.2956,69.1391
12.4800,57.2957,69.1391
12.4840,57.2956,69.1391
12.4880,57.2958,69.1391
12.4920,57.2956,69.1391
12.4960,57.2957,69.1391
12.5000,57.2956,69.1391
12.5040,57.2957,69.1391
12.5080,57.2956,69.1391
12.5120,57.2957,69.1391
12.5160,57.2956,69.1391
12.5200,57.2957,69.1391
12.5240,57.2956,69.1391
12.5280,57.2957,69.1391
12.5320,57.2956,69.1391
12.5360,57.2957,69.1391
12.5400,57.2957,69.1391
12.5440,57.2957,69.1391
12.5480,57.2956,69.1391
12.5520,57.2957,69.1391
12.5560,57.2956,69.1391
12.5600,57.2957,69.1391
12.5640,57.2956,69.1391
12.5680,57.2957,69.1391
12.5720,57.2956,69.1391
12.5760,57.2957,69.1391
12.5800,57.2956,69.1391
12.5840,57.2957,69.1391
12.5880,57.2957,69.1391
12.5920,57.2957,69.1391
12.5960,57.2956,69.1391
12.6000,57.2958,69.1391
12.6040,57.2956,69.1391
12.6080,57.2957,69.1391
12.6120,57.2956,69.1391
12.6160,57.2957,69.1391
12.6200,57.2957,69.1391
12.6240,57.2957,69.1391
12.6280,57.2956,69.1391
12.6320,57.2957,69.1391
12.6360,57.2956,69.1391
12.6400,57.2957,69.1391
12.6440,57.2956,69.1391
12.6480,57.2957,69.1391
12.6520,57.2956,69.1391
12.6560,57.2957,69.1391
12.6600,57.2956,69.1391
12.6640,57.2958,69.1391
12.6680,57.2956,69.1391
12.6720,57.2957,69.1391
12.6760,57.2956,69.1391
12.6800,57.2958,69.1391
12.6840,57.2956,69.1391
12.6880,57.2957,69.1391
12.6920,57.2956,69.1391
12.6960,57.2958,69.1391
12.7000,57.2956,69.1391
12.7040,57.2957,69.1391
12.7080,57.2956,69.1391
12.7120,57.2958,69.1391
12.7160,57.2956,69.1391
12.7200,57.2957,69.1391
12.7240,57.2956,69.1391
12.7280,57.2957,69.1391
12.7320,57.2956,69.1391
12.7360,57.2957,69.1391
12.7400,57.2956,69.1391
12.7440,57.2958,69.1391
12.7480,57.2956,69.1391
12.7520,57.2957,69.1391
12.7560,57.2955,69.1391
12.7600,57.2957,69.1391
12.7640,57.2956,69.1391
12.7680,57.2957,69.1391
12.7720,57.2956,69.1391
12.7760,57.2958,69.1391
12.7800,57.2956,69.1391
12.7840,57.2957,69.1391
12.7880,57.2956,69.1391
12.7920,57.2957,69.1391
12.7960,57.2956,69.1391
12.8000,57.2957,69.1391
12.8040,57.2956,69.1391
12.8080,57.2958,69.1391
12.8120,57.2956,69.1391
12.8160,57.2957,69.1391
12.8200,57.2956,69.1391
12.8240,57.2957,69.1391
12.8280,57.2956,69.1391
12.8320,57.2957,69.1391
12.8360,57.2956,69.1391
12.8400,57.2957,69.1391
12.8440,57.2956,69.1391
12.8480,57.2957,69.1391
12.8520,57.2956,69.1391
12.8560,57.2957,69.1391
12.8600,57.2956,69.1391
12.8640,57.2957,69.1391
12.8680,57.2956,69.1391
12.8720,57.2957,69.1391
12.8760,57.2956,69.1391
12.8800,57.2957,69.1391
12.8840,57.2956,69.1391
12.8880,57.2958,69.1391
12.8920,57.2956,69.1391
12.8960,57.2957,69.1391
12.9000,57.2956,69.1391
12.9040,57.2958,69.1391
12.9080,57.2956,69.1391
12.9120,57.2957,69.1391
12.9160,57.2956,69.1391
12.9200,57.2958,69.1391
12.9240,57.2956,69.1391
12.9280,57.2957,69.1391
12.9320,57.2956,69.1391
12.9360,57.2958,69.1391
12.9400,57.2956,69.1391
12.9440,57.2957,69.1391
12.9480,57.2956,69.1391
12.9520,57.2957,69.1391
12.9560,57.2956,69.1391
12.9600,57.2957,69.1391
12.9640,57.2956,69.1391
12.9680,57.2958,68.9835
12.9720,57.2956,68.0432
12.9760,57.2957,67.9470
12.9800,57.2956,67.9470
12.9840,57.2958,67.0569
12.9880,57.2957,65.4695
12.9920,57.2958,64.9610
12.9960,57.2956,64.4920
13.0000,57.2958,63.6731
13.0040,57.2956,62.9488
13.0080,57.2958,62.4654
13.0120,57.2956,61.9868
13.0160,57.2958,61.9868
13.0200,57.2956,61.2402
13.0240,57.2958,60.3224
13.0280,57.2956,59.5095
13.0320,57.2958,59.0016
13.0360,57.2956,58.0128
13.0400,57.2958,57.4332
13.0440,57.2956,56.9716
13.0480,57.2958,56.3986
13.0520,57.2956,55.4126
13.0560,57.2958,54.9239
13.0600,57.2956,54.8344
13.0640,57.2958,54.3497
13.0680,57.2956,53.5271
13.0720,57.2958,53.0507
13.0760,57.2956,52.0791
13.0800,57.2958,51.4871
13.0840,57.2956,51.0233
13.0880,57.2959,50.4371
13.0920,57.2957,49.4481
13.0960,57.2958,48.9947
13.1000,57.2957,48.1569
13.1040,57.2958,47.4379
13.1080,57.2957,46.9576
13.1120,57.2958,46.4901
13.1160,57.2957,46.4901
13.1200,57.2958,45.6884
13.1240,57.2957,45.0416
13.1280,57.2958,44.4815
13.1320,57.2957,43.4951
13.1360,57.2958,42.9862
13.1400,57.2957,42.1242
13.1440,57.2958,41.4564
13.1480,57.0744,40.9812
13.1520,56.3606,40.4658
13.1560,56.3606,39.5102
13.1600,56.3606,38.9443
13.1640,56.3606,38.4599
13.1680,55.7053,37.9873
13.1720,54.0114,37.5497
13.1760,54.0114,37.5497
13.1800,54.0114,36.3423
13.1840,54.0114,35.4765
13.1880,53.3078,35.0092
13.1920,51.5781,34.5464
13.1960,51.5781,33.5579
13.2000,51.5781,32.9636
13.2040,51.5781,32.1874
13.2080,50.8490,31.4169
13.2120,49.0719,30.9934
13.2160,49.0719,30.9934
13.2200,49.0719,30.1728
13.2240,49.0719,29.5564
13.2280,48.4103,29.1205
13.2320,46.5025,28.5268
13.2360,46.5025,27.5153
13.2400,46.5025,26.9892
13.2440,46.5025,26.2173
13.2480,45.7906,25.6291
13.2520,43.8783,25.6291
13.2560,43.8783,25.6291
13.2600,43.8783,24.3577
13.2640,43.8783,23.5310
13.2680,43.8783,23.0700
13.2720,43.1352,22.6490
13.2760,41.1272,21.5474
13.2800,41.1272,21.0220
13.2840,41.1272,20.2432
13.2880,40.3890,19.4819
13.2920,38.4250,18.9241
13.2960,38.4250,17.9390
13.3000,38.4250,17.4461
13.3040,38.4250,16.9753
13.3080,37.6188,16.3026
13.3120,35.6063,15.4158
13.3160,35.6063,14.9430
13.3200,35.6063,14.9007
13.3240,35.6063,14.2678
13.3280,34.7981,13.7086
13.3320,32.8456,13.5227
13.3360,32.8456,12.0780
13.3400,32.8456,11.9205
13.3440,32.8456,11.2809
13.3480,32.8456,10.3676
13.3520,32.0971,9.5011
13.3560,29.8966,8.9687
13.3600,29.8966,8.0289
13.3640,29.8966,7.4210
13.3680,29.1611,6.9661
13.3720,26.9435,6.5458
13.3760,26.9435,5.9988
13.3800,26.9435,5.5078
13.3840,26.9435,5.3642
13.3880,26.9435,4.7849
13.3920,26.2334,3.4961
13.3960,24.0663,3.0019
13.4000,24.0663,2.0781
13.4040,24.0663,1.7881
13.4080,24.0663,1.5775
13.4120,23.2900,1.1252
13.4160,21.0959,0.6111
13.4200,21.0959,0.1364
13.4240,21.0959,0.0000
13.4280,21.0959,0.0000
13.4320,20.4581,0.0000
13.4360,18.2831,0.0000
13.4400,18.2831,0.0000
13.4440,18.2831,0.0000
13.4480,18.2831,0.0000
13.4520,17.6808,0.0000
13.4560,15.8453,0.0000
13.4600,15.8453,0.0000
13.4640,15.8453,0.0000
13.4680,15.8453,0.0000
13.4720,15.3134,0.0000
13.4760,13.7326,0.0000
13.4800,13.7326,0.0000
13.4840,13.7326,0.0000
13.4880,13.7326,0.0000
13.4920,13.4291,0.0000
13.4960,11.9016,0.0000
13.5000,11.9016,0.0000
13.5040,11.9016,0.0000
13.5080,11.9016,0.0000
13.5120,11.5278,0.0000
13.5160,10.3147,0.0000
13.5200,10.3147,0.0000
13.5240,10.3147,0.0000
13.5280,10.3147,0.0000
13.5320,9.9574,0.0000
13.5360,8.9394,0.0000
13.5400,8.9395,0.0000
13.5440,8.9394,0.0000
13.5480,8.9395,0.0000
13.5520,8.6654,0.0000
13.5560,7.7475,0.0000
13.5600,7.7475,0.0000
13.5640,7.7476,0.0000
13.5680,7.7475,0.0000
13.5720,7.5526,0.0000
13.5760,6.8755,0.0000
13.5800,6.8756,0.0000
13.5840,6.8755,0.0000
13.5880,6.8756,0.0000
13.5920,6.8755,0.0000
13.5960,6.8756,0.0000
13.6000,6.8755,0.0000
13.6040,6.8756,0.0000
13.6080,6.8755,0.0000
13.6120,6.8756,0.0000
13.6160,6.8755,0.0000
13.6200,6.8756,0.0000
13.6240,6.8755,0.0000
13.6280,6.8755,0.0000
13.6320,6.8755,0.0000
13.6360,6.8756,0.0000
13.6400,6.8755,0.0000
13.6440,6.8755,0.0000
13.6480,6.8755,0.0000
13.6520,6.8756,0.0000
13.6560,6.8755,0.0000
13.6600,6.8756,0.0000
13.6640,6.8755,0.0000
13.6680,6.8756,0.0000
13.6720,6.8755,0.0000
13.6760,6.8756,0.0000
13.6800,6.8755,0.0000
13.6840,6.8756,0.0000
13.6880,6.8755,0.0000
13.6920,6.8756,0.0000
13.6960,6.8755,0.0000
13.7000,6.8756,0.0000
13.7040,6.8755,0.0000
13.7080,6.8756,0.0000
13.7120,6.8755,0.0000
13.7160,6.8756,0.0000
13.7200,6.8755,0.0000
13.7240,6.8756,0.0000
13.7280,6.8755,0.0000
13.7320,6.8756,0.0000
13.7360,6.8755,0.0000
13.7400,6.8756,0.0000
13.7440,6.8755,0.0000
13.7480,6.8756,0.0000
13.7520,6.8755,0.0000
13.7560,6.8756,0.0000
13.7600,6.8755,0.0000
13.7640,6.8756,0.0000
13.7680,6.8755,0.0000
13.7720,6.8756,0.0000
13.7760,6.8755,0.0000
13.7800,6.8755,0.0000
13.7840,6.8755,0.0000
13.7880,6.8756,0.0000
13.7920,6.8755,0.0000
13.7960,6.8756,0.0000
13.8000,6.8755,0.0000
13.8040,6.8756,0.0000
13.8080,6.8755,0.0000
13.8120,6.8756,0.0000
13.8160,6.8755,0.0000
13.8200,6.8756,0.0000
13.8240,6.8755,0.0000
13.8280,6.8756,0.0000
13.8320,6.8755,0.0000
13.8360,6.8756,0.0000
13.8400,6.8755,0.0000
13.8440,6.8756,0.0000
13.8480,6.8755,0.0000
13.8520,6.8756,0.0000
13.8560,6.8755,0.0000
13.8600,6.8756,0.0000
13.8640,6.8755,0.0000
13.8680,6.8756,0.0000
13.8720,6.8755,0.0000
13.8760,6.8756,0.0000
13.8800,6.8755,0.0000
13.8840,6.8756,0.0000
13.8880,6.8755,0.0000
13.8920,6.8756,0.0000
13.8960,6.8754,0.0000
13.9000,6.8756,0.0000
13.9040,6.8755,0.0000
13.9080,6.8756,0.0000
13.9120,6.8755,0.0000
13.9160,6.8756,0.0000
13.9200,6.8755,0.0000
13.9240,6.8756,0.0000
13.9280,6.8755,0.0000
13.9320,6.8756,0.0000
13.9360,6.8755,0.0000
13.9400,6.8756,0.0000
13.9440,6.8755,0.0000
13.9480,6.8756,0.0000
13.9520,6.8755,0.0000
13.9560,6.8756,0.0000
13.9600,6.8755,0.0000
13.9640,6.8756,0.0000
13.9680,6.8755,0.0000
13.9720,6.8756,0.0000
13.9760,6.8755,0.0000
13.9800,6.8756,0.0000
13.9840,6.8754,0.0000
13.9880,6.8756,0.0000
13.9920,6.8754,0.0000
13.9960,6.8756,0.0000
14.0000,6.8755,0.0000
14.0040,6.8756,0.0000
14.0080,6.8755,0.0000
14.0120,6.8756,0.0000
14.0160,6.8755,0.0000
14.0200,6.8756,0.0000
14.0240,6.8755,0.0000
14.0280,6.8756,0.0000
14.0320,6.8755,0.0000
14.0360,6.8756,0.0000
14.0400,6.8755,0.0000
14.0440,6.8756,0.0000
14.0480,6.8755,0.0000
14.0520,6.8756,0.0000
14.0560,6.8754,0.0000
14.0600,6.8755,0.0000
14.0640,6.8755,0.0000
14.0680,6.8756,0.0000
14.0720,6.8755,0.0000
14.0760,6.8756,0.0000
14.0800,6.8755,0.0000
14.0840,6.8756,0.0000
14.0880,6.8755,0.0000
14.0920,6.8756,0.0000
14.0960,6.8755,0.0000
14.1000,6.8756,0.0000
14.1040,6.8755,0.0000
14.1080,6.8756,0.0000
14.1120,6.8755,0.0000
14.1160,6.8756,0.0000
14.1200,6.8755,0.0000
14.1240,6.8756,0.0000
14.1280,6.8755,0.0000
14.1320,6.8756,0.0000
14.1360,6.8755,0.0000
14.1400,6.8756,0.0000
14.1440,6.8755,0.0000
14.1480,6.8756,0.0000
14.1520,6.8755,0.0000
14.1560,6.8756,0.0000
14.1600,6.8755,0.0000
14.1640,6.8756,0.0000
14.1680,6.8755,0.0000
14.1720,6.8756,0.0000
14.1760,6.8755,0.0000
14.1800,6.8756,0.0000
14.1840,6.8755,0.0000
14.1880,6.8756,0.0000
14.1920,6.8755,0.0000
14.1960,6.8756,0.0000
14.2000,6.8755,0.0000
14.2040,6.8756,0.0000
14.2080,6.8755,0.0000
14.2120,6.8756,0.0000
14.2160,6.8755,0.0000
14.2200,6.8756,0.0000
14.2240,6.8755,0.0000
14.2280,6.8756,0.0000
14.2320,6.8755,0.0000
14.2360,6.8756,0.0000
14.2400,6.8755,0.0000
14.2440,6.8756,0.0000
14.2480,6.8755,0.0000
14.2520,6.8756,0.0000
14.2560,6.8755,0.0000
14.2600,6.8756,0.0000
14.2640,6.8755,0.0000
14.2680,6.8756,0.0000
14.2720,6.8755,0.0000
14.2760,6.8756,0.0000
14.2800,6.8754,0.0000
14.2840,6.8756,0.0000
14.2880,6.8755,0.0000
14.2920,6.8756,0.0000
14.2960,6.8754,0.0000
14.3000,6.8756,0.0000
14.3040,6.8755,0.0000
14.3080,6.8756,0.0000
14.3120,6.8755,0.0000
14.3160,6.8756,0.0000
14.3200,6.8755,0.0000
14.3240,6.8756,0.0000
14.3280,6.8755,0.0000
14.3320,6.8756,0.0000
14.3360,6.8755,0.0000
14.3400,6.8756,0.0000
14.3440,6.8755,0.0000
14.3480,6.8756,0.0000
14.3520,6.8755,0.0000
14.3560,6.8756,0.0000
14.3600,6.8755,0.0000
14.3640,6.8756,0.0000
14.3680,6.8755,0.0000
14.3720,6.8756,0.0000
14.3760,6.8755,0.0000
14.3800,6.8756,0.0000
14.3840,6.8755,0.0000
14.3880,6.8756,0.0000
14.3920,6.8755,0.0000
14.3960,6.8756,0.0000
14.4000,6.8755,0.0000
14.4040,6.8756,0.0000
14.4080,6.8755,0.0000
14.4120,6.8756,0.0000
14.4160,6.8755,0.0000
14.4200,6.8755,0.0000
14.4240,6.8755,0.0000
14.4280,6.8756,0.0000
14.4320,6.8754,0.0000
14.4360,6.8756,0.0000
14.4400,6.8754,0.0000
14.4440,6.8756,0.0000
14.4480,6.8754,0.0000
14.4520,6.8756,0.0000
14.4560,6.8754,0.0000
14.4600,6.8756,0.0000
14.4640,6.8754,0.0184
14.4680,6.8756,0.4522
14.4720,6.8754,0.5960
14.4760,6.8756,1.2906
14.4800,6.8754,2.4920
14.4840,6.8755,2.9993
14.4880,6.8754,3.4610
14.4920,6.8756,4.3053
14.4960,6.8755,5.0220
14.5000,6.8756,5.4994
14.5040,6.8755,5.9592
14.5080,6.8756,5.9603
14.5120,6.8755,6.7186
14.5160,6.8755,7.6198
14.5200,6.8754,8.4393
14.5240,6.8755,8.9549
14.5280,6.8755,9.4409
14.5320,6.8756,10.2785
14.5360,6.8755,10.9820
14.5400,6.8756,11.4714
14.5440,6.8755,11.9205
14.5480,6.8755,11.9205
14.5520,6.8755,12.6646
14.5560,6.8755,13.6364
14.5600,6.8755,14.4603
14.5640,6.8755,14.9007
14.5680,6.8755,14.9007
14.5720,6.8755,16.0382
14.5760,6.8755,16.9784
14.5800,6.8755,17.4394
14.5840,6.8755,17.8798
14.5880,6.8755,17.8808
14.5920,6.8755,17.8808
14.5960,6.8755,18.9617
14.6000,7.0048,20.4060
14.6040,7.6278,20.9076
14.6080,7.6278,21.9362
14.6120,7.6278,22.4493
14.6160,7.6278,22.9248
14.6200,7.6278,23.4111
14.6240,8.0382,23.9149
14.6280,9.7101,24.9079
14.6320,9.7101,25.4372
14.6360,9.7101,25.8997
14.6400,10.0948,26.2252
14.6440,11.8326,26.2252
14.6480,11.8326,27.8054
14.6520,11.8326,28.4413
14.6560,11.8326,28.9206
14.6600,11.8326,29.5793
14.6640,12.2787,30.4578
14.6680,14.1490,30.9215
14.6720,14.1490,30.9934
14.6760,14.1490,31.5809
14.6800,14.1490,32.3567
14.6840,14.5933,32.8933
14.6880,16.5538,33.9055
14.6920,16.5538,34.4046
14.6960,16.5538,34.8712
14.7000,16.5538,35.5195
14.7040,17.0281,36.3576
14.7080,19.0354,36.3576
14.7120,19.0354,37.2315
14.7160,19.0354,37.5497
14.7200,19.0354,37.9394
14.7240,19.4811,38.8482
14.7280,21.5040,39.8419
14.7320,21.5040,40.3754
14.7360,21.5040,41.1826
14.7400,21.5040,41.9107
14.7440,21.8195,42.3494
14.7480,24.1997,42.8754
14.7520,24.1997,43.8005
14.7560,24.1997,44.1060
14.7600,24.1997,44.1060
14.7640,24.6776,44.2319
14.7680,26.8539,45.6490
14.7720,26.8539,46.2118
14.7760,26.8539,47.1212
14.7800,26.8539,47.8943
14.7840,27.3313,48.3742
14.7880,29.6310,48.8198
14.7920,29.6310,49.7440
14.7960,29.6310,50.3931
14.8000,29.6310,51.0620
14.8040,30.1467,51.8543
14.8080,32.4351,51.8543
14.8120,32.4351,51.8543
14.8160,32.4351,52.8771
14.8200,32.4351,53.8412
14.8240,32.9125,54.2755
14.8280,35.2628,54.7910
14.8320,35.2628,55.6949
14.8360,35.2628,56.3438
14.8400,35.2628,57.0202
14.8440,35.7740,57.8146
