t_mono_s,source,Thumb_rad,Index_rad,Middle_rad,Ring_rad,Little_rad,Rotate_rad
3446.430317,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.434335,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.438375,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.442313,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.446303,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.450338,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.454295,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.458238,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.462378,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.466370,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.470358,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.474372,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.478317,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.482463,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.486315,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.490312,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.494335,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.498294,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.502507,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.506304,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.510304,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.514374,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.518309,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.522480,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.526320,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.530342,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.534426,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.538240,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.542368,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.546328,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.550296,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.554288,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.558401,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.562579,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.566369,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.570304,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.574429,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.578264,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.582439,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.586330,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.590342,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.594371,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.598425,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.602417,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.606367,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.610418,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.614426,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.618292,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.622514,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.626373,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.630447,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.634343,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.638353,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.642445,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.646375,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.650296,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.654314,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.658369,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.662511,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.666345,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.670311,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.674283,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.678289,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.682358,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
3446.686313,sim,0.080000,0.120000,0.125828,0.125828,0.131655,0.000004
3446.690327,sim,0.080000,0.120000,0.125828,0.125828,0.131656,-0.000003
